1.0, 2.44140625E-4, 2.44140625E-4
1.0, 2.44140625E-4, 2.44140625E-4
1.0, 2.44140625E-4, 2.44140625E-4
1.0, 2.44140625E-4, 2.44140625E-4
1.0, 2.44140625E-4, 2.44140625E-4
2.44140625E-4, 1.0, 2.44140625E-4
2.44140625E-4, 1.0, 2.44140625E-4
2.44140625E-4, 1.0, 2.44140625E-4
2.44140625E-4, 1.0, 2.44140625E-4
2.44140625E-4, 1.0, 2.44140625E-4
2.44140625E-4, 1.0, 2.44140625E-4
2.44140625E-4, 1.0, 1.0
2.44140625E-4, 1.0, 1.0
2.44140625E-4, 1.0, 1.0
2.44140625E-4, 1.0, 1.0
2.44140625E-4, 1.0, 1.0
0.502197265625, 2.44140625E-4, 0.502197265625
0.502197265625, 2.44140625E-4, 0.502197265625
0.502197265625, 2.44140625E-4, 0.502197265625
0.502197265625, 2.44140625E-4, 0.502197265625
0.502197265625, 2.44140625E-4, 0.502197265625
0.502197265625, 2.44140625E-4, 0.502197265625
