1.0, 2.44140625E-4, 2.44140625E-4
0.925537109375, 0.2001953125, 2.44140625E-4
0.85107421875, 0.400146484375, 2.44140625E-4
0.780517578125, 0.60009765625, 2.44140625E-4
0.7060546875, 0.800048828125, 2.44140625E-4
0.635498046875, 1.0, 2.44140625E-4
0.529541015625, 1.0, 0.164794921875
0.423583984375, 1.0, 0.33349609375
0.31787109375, 1.0, 0.498046875
0.2119140625, 1.0, 0.666748046875
0.10595703125, 1.0, 0.83154296875
2.44140625E-4, 1.0, 1.0
0.10595703125, 0.83154296875, 1.0
0.2119140625, 0.666748046875, 1.0
0.31787109375, 0.498046875, 1.0
0.423583984375, 0.33349609375, 1.0
0.529541015625, 0.164794921875, 1.0
0.635498046875, 2.44140625E-4, 1.0
0.7060546875, 2.44140625E-4, 0.800048828125
0.780517578125, 2.44140625E-4, 0.60009765625
0.85107421875, 2.44140625E-4, 0.400146484375
0.925537109375, 2.44140625E-4, 0.2001953125
