0,0
-0.0033,-0.0658
-0.013,-0.1945
-0.0293,-0.3259
-0.0522,-0.4579
-0.0817,-0.5903
-0.1179,-0.7232
-0.1606,-0.8567
-0.2102,-0.9912
-0.2666,-1.1273
-0.3298,-1.2648
-0.4,-1.4043
-0.4773,-1.5465
-0.562,-1.6919
-0.654,-1.8417
-0.7539,-1.9967
-0.8618,-2.1584
-0.9782,-2.3282
-1.1035,-2.5071
-1.2351,-2.6318
-1.3641,-2.5797
-1.4909,-2.5361
-1.6176,-2.5336
-1.7469,-2.5866
-1.8809,-2.6804
-2.0182,-2.745
-2.1565,-2.766
-2.2942,-2.7542
-2.4275,-2.6661
-2.5544,-2.5389
-2.6769,-2.4497
-2.7968,-2.3978
-2.9156,-2.3765
-3.0345,-2.3767
-3.154,-2.3905
-3.2746,-2.4114
-3.3963,-2.4351
-3.5193,-2.4592
-3.6434,-2.4821
-3.7686,-2.5032
-3.8946,-2.5221
-4.0216,-2.5391
-4.1493,-2.5539
-4.2777,-2.5672
-4.4063,-2.5723
-4.5332,-2.5374
-4.6589,-2.5145
-4.7835,-2.4926
-4.9069,-2.4669
-5.0287,-2.4365
-5.1477,-2.381
-5.2595,-2.2343
-5.3635,-2.0811
-5.46,-1.9294
-5.5492,-1.7838
-5.6321,-1.6581
-5.7099,-1.5556
-5.7838,-1.479
-5.8554,-1.4322
-5.9266,-1.4231
-5.9999,-1.466
-6.0777,-1.5565
-6.1543,-1.5333
-6.2309,-1.5315
-6.3087,-1.5565
-6.3889,-1.6034
-6.4724,-1.6706
-6.5601,-1.7523
-6.6515,-1.8291
-6.7451,-1.871
-6.8398,-1.8936
-6.9356,-1.9162
-7.0324,-1.9373
-7.1297,-1.9455
-7.2166,-1.7383
-7.2876,-1.4196
-7.3441,-1.1299
-7.3883,-0.8835
-7.4217,-0.6676
-7.4453,-0.4724
-7.4598,-0.2901
-7.4656,-0.111
